node,index,x,y,paper_id,title
1573,1573,58.17347872185351,25.730324594689254,2502.10613v1,Function recovery and optimal sampling in the presence of nonuniform evaluation costs
1574,1574,121.97005445505256,302.3692209933789,2502.10600v1,Weighted quantization using MMD: From mean field to mean shift via gradient flows
1575,1575,157.6828915878791,433.25746429372276,2502.10289v1,Investigation of the Estimation Accuracy of 5 Different Numerical ODE Solvers on 3 Case Studies
1576,1576,-53.07194179367549,188.01439166779127,2502.10199v1,On the unconventional Hug integrator
1577,1577,474.8604932174048,605.0247748663255,2502.10152v1,Characterization of Logarithmic Fekete Critical Configurations of at Most Six Points in All Dimensions
1578,1578,-90.31835641959032,814.015686514713,2502.10100v1,Statistical data analysis for Tourism in Poland in R Programming Environment
1579,1579,-199.032930806425,394.8812182646913,2502.10084v1,An adaptive importance sampling algorithm for risk-averse optimization
1580,1580,-111.00096901223873,318.3569861609712,2502.10069v1,Bound preserving {P}oint-{A}verage-{M}oment {P}olynomi{A}l-interpreted ({PAMPA}) on polygonal meshes
1581,1581,-242.69537517556438,520.5813891756916,2502.10033v1,Phi-FEM-FNO: a new approach to train a Neural Operator as a fast PDE solver for variable geometries
1582,1582,-21.08013533667918,416.0149379067662,2502.10005v1,Discovering Polynomial and Quadratic Structure in Nonlinear Ordinary Differential Equations
1583,1583,944.291059255406,-404.81731461959134,2502.09984v1,Verified error bounds for the singular values of structured matrices with applications to computer-assisted proofs for differential equations
1584,1584,357.72565493391267,33.39517171645683,2502.09898v1,"Optimal lower Lipschitz bounds for ReLU layers, saturation, and phase retrieval"
1585,1585,-423.22696569024464,133.30296389048107,2502.09842v1,"Efficient, Accurate, and Robust Penalty-Projection Algorithm for Parameterized Stochastic Navier-Stokes Flow Problems"
1586,1586,-246.08445886979703,-235.44849872516002,2502.09823v1,Compression Properties for large Toeplitz-like matrices
1587,1587,273.9694541339641,49.66912291322857,2502.09794v1,Reconstruction of frequency-localized functions from pointwise samples via least squares and deep learning
1588,1588,389.42039613920105,-417.27734252018155,2502.09760v1,Self-consistent bounds method for dissipative PDEs
1589,1589,377.1232007810229,31.893458464603846,2502.09758v2,Fast Inexact Bilevel Optimization for Analytical Deep Image Priors
1590,1590,663.206980950247,680.5735857866641,2502.09754v1,"Robust Adaptive Meshing, Mesh Density Functions, and Nonlocal Observations for Ensemble Based Data Assimilation"
1591,1591,106.26938470772711,72.70105071895338,2502.09737v1,"Adjoint of Least Squares Shadowing: Existence, Uniqueness and Coarse Domain Discretization"
1592,1592,-165.1117764896103,41.683260620007,2502.09550v1,A Nitsche method for incompressible fluids with general dynamic boundary conditions
1593,1593,-294.0171474847209,194.55028115491086,2502.09537v1,Explicit and CPU/GPU parallel energy-preserving schemes for the Klein-Gordon-Schrödinger equations
1594,1594,-87.97576918852424,779.8658593204755,2502.19430v1,A systematic literature review on the application of analytical approaches and mathematical programming in public bus transit network design and operations planning: Part II
1595,1595,-90.7395888088915,781.9551197097123,2502.09508v1,A systematic literature review on the application of analytical approaches and mathematical programming in public bus transit network design and operations planning: Part I
1596,1596,-129.154931271665,-1388.7888346392951,2502.09429v1,Fatigue reliability analysis of offshore wind turbines under combined wind-wave excitation via DPIM
1597,1597,-80.05825592096528,173.7629249062143,2502.09428v1,Multicontinuum Modeling of Time-Fractional Diffusion-Wave Equation in Heterogeneous Media
1598,1598,381.72719754792365,94.98158668173902,2502.09413v2,Analysis of harmonic average method for interface problems with discontinuous solutions and fluxes
1599,1599,-422.1308067651018,182.01524419996403,2502.09410v1,Parameter Robust Isogeometric Methods for a Four-Field Formulation of Biot's Consolidation Model
1600,1600,-349.83793961309743,0.6344664633032053,2502.09398v1,Domain Overlapping Algorithm with Nonlinear Mapping for Collocation-Based Solutions of Eigenvalue Problems
1601,1601,-392.58598540692645,145.55418396459118,2502.09381v1,Entropy stable reduced order modeling of nonlinear conservation laws using discontinuous Galerkin methods
1602,1602,181.04147074921934,-161.00080631373234,2502.09371v1,An initial-corrected splitting approach for convection-diffusion-reaction problems
1603,1603,-498.9271413813696,176.7117022302399,2502.09336v3,A finite element scheme for an optimal control problem on steady Navier-Stokes-Brinkman equations
1604,1604,-229.118547540079,6.128663158572071,2502.09165v2,Generalizing Reduced Rank Extrapolation to Low-Rank Matrix Sequences
1605,1605,-334.46069279920965,197.7858325590723,2502.09159v2,An hp Multigrid Approach for Tensor-Product Space-Time Finite Element Discretizations of the Stokes Equations
1606,1606,-251.3791479165058,597.9483982331777,2502.09025v1,Physics-based Machine Learning for Computational Fracture Mechanics
1607,1607,275.62589658085307,-616.0327068120743,2502.08998v1,Generic Structural Stability for $2 \times 2$ Systems of Hyperbolic Conservation Laws
1608,1608,-118.86915594155259,204.072479312925,2502.08951v1,Asymptotic-Preserving Dynamical Low-Rank Method for the Stiff Nonlinear Boltzmann Equation
1609,1609,-190.51531360967743,454.9368269681299,2502.08783v1,Learning Discontinuous Galerkin Solutions to Elliptic Problems via Small Linear Convolutional Neural Networks
1610,1610,835.2485630283227,631.5078949196086,2502.08641v2,Constructing optimal Wannier functions via potential theory: isolated single band for matrix models
1611,1611,-327.91549838515107,-61.80482690286065,2502.08571v1,Projection Methods in the Context of Nematic Crystal Flow
1612,1612,915.4976650334042,189.62617430722813,2502.08553v1,Comprehensive Review of Analytical and Numerical Approaches in Earth-to-Air Heat Exchangers and Exergoeconomic Evaluations
1613,1613,-193.37537671567293,374.904351592178,2502.08470v1,Numerical Schemes for Signature Kernels
1614,1614,-85.80824515169698,252.11181677180053,2502.08464v1,A Dynamical Variable-separation Method for Parameter-dependent Dynamical Systems
1615,1615,-406.701088733868,141.99081719519035,2502.08370v1,Space-time parallel iterative solvers for the integration of parabolic problems
1616,1616,320.9934666902669,-13.590880484454093,2502.08306v1,A posteriori error control for a finite volume scheme for a cross-diffusion model of ion transport
1617,1617,-1.2677439678235212,508.9368537917865,2502.08295v1,Learning large scale industrial physics simulations
1618,1618,94.88302119976173,493.85509490286034,2502.08194v1,Forward and Inverse Problems in Nonlinear Acoustics
1619,1619,-96.85168111234685,-89.24171208572554,2502.08043v1,Finite difference alternative WENO schemes with Riemann invariant-based local characteristic decompositions for compressible Euler equations
1620,1620,326.86248480941055,178.1274425121588,2502.08035v1,Global Convergence of ESPRIT with Preconditioned First-Order Methods for Spike Deconvolution
1621,1621,132.36494623137418,53.92193156790181,2502.08029v2,Understanding the Kronecker Matrix-Vector Complexity of Linear Algebra
1622,1622,-139.72403970271154,-230.4422707449674,2502.07993v1,What is a Sketch-and-Precondition Derivation for Low-Rank Approximation? Inverse Power Error or Inverse Power Estimation?
1623,1623,-479.3577704003492,75.67269523796736,2502.07976v1,On positivity preservation of hybrid discontinuous Galerkin methods on hypergraphs
1624,1624,-209.84896185632266,319.51134810506636,2502.07935v1,$\texttt{PrecisionLauricella}$: package for numerical computation of Lauricella functions depending on a parameter
1625,1625,402.4260242608133,270.62534326488105,2502.07918v2,Filtered Markovian Projection: Dimensionality Reduction in Filtering for Stochastic Reaction Networks
1626,1626,579.033759982279,450.0497897360975,2502.07722v2,A BDDC Preconditioner for the Cardiac EMI Model in three Dimensions
1627,1627,-145.51850171678197,-48.14805271190005,2502.07657v1,"Private Low-Rank Approximation for Covariance Matrices, Dyson Brownian Motion, and Eigenvalue-Gap Bounds for Gaussian Perturbations"
1628,1628,233.03838246686067,693.8571301925424,2502.07648v1,Method of moments for Gaussian mixtures: Implementation and benchmarks
1629,1629,-335.20152548148883,-20.83725804331713,2502.07638v1,On the relation between Galerkin approximations and canonical best-approximations of solutions to some non-linear Schrödinger equations
1630,1630,-2.069032903576325,178.53223286421397,2502.07574v1,A model reduction method for solving the eigenvalue problem of semiclassical random Schrödinger operators
1631,1631,-134.94822043858335,128.57540242171024,2502.07569v1,Efficient finite element methods for semiclassical nonlinear Schrödinger equations with random potentials
1632,1632,38.76184695919119,229.65780894787744,2502.07558v1,Efficient Sparsification of Simplicial Complexes via Local Densities of States
1633,1633,-536.4569199510171,-98.53436774492398,2502.07548v1,A conservative semi-Lagrangian scheme for the ellipsoidal BGK model of the Boltzmann equation
1634,1634,-263.06525981904997,124.13906763109199,2502.07517v1,Compact Runge-Kutta Flux Reconstruction for Hyperbolic Conservation Laws with admissibility preservation
1635,1635,91.0576580129538,165.85452403692574,2502.07341v1,Operator splitting algorithm for structured population models on metric spaces
1636,1636,49.42200441229158,605.806283986138,2502.07325v1,Long-term simulation of physical and mechanical behaviors using curriculum-transfer-learning based physics-informed neural networks
1637,1637,211.9089187053237,123.16762889292417,2502.07155v1,Nonequispaced fast Fourier transforms for bandlimited functions
1638,1638,884.862946159606,969.5643125345148,2502.07123v1,A nested MLMC framework for efficient simulations on FPGAs
1639,1639,-9.863536938481115,-175.0504563742519,2502.07114v1,Online Covariance Matrix Estimation in Sketched Newton Methods
1640,1640,-87.54660610179641,502.4332565328795,2502.07093v1,Neural network-motivated regularity analysis of inverse problems and application to inverse scattering
1641,1641,-455.7113351721688,94.19958129608882,2502.07055v1,Stable Spectral-Volume Methods
1642,1642,-100.59857065393945,160.11001621473352,2502.07047v1,A Closed-Form Transition Density Expansion for Elliptic and Hypo-Elliptic SDEs
1643,1643,-97.06376341028161,207.96434120492503,2502.07040v1,Robust high-order low-rank BUG integrators based on explicit Runge-Kutta methods
1644,1644,86.47967729584055,306.78337435371776,2502.06689v1,Neumann eigenmaps for landmark embedding
1645,1645,389.4325819256658,85.8928076450099,2502.06673v1,Selecting Optimal Sampling Rate for Stable Super-Resolution
1646,1646,604.2247150571999,139.285428917908,2502.06595v1,Surrogate models for diffusion on graphs via sparse polynomials
1647,1647,-593.0650821887774,102.58087551072687,2502.06455v1,Analysis of a finite element method for the Stokes--Poisson--Boltzmann equations
1648,1648,98.07369475919515,95.26077838521711,2502.06405v1,Hybrid Schwarz preconditioners for linear systems arising from hp-discontinuous Galerkin method
1649,1649,-710.6315563655422,-1101.1241284281803,2502.06391v1,Modelization of the bonding process for a non-woven fabric: analysis and numerics
1650,1650,-287.6945257462635,-143.3449106342315,2502.06377v1,An Iterative Block Matrix Inversion (IBMI) Algorithm for Symmetric Positive Definite Matrices with Applications to Covariance Matrices
1651,1651,-938.5097312895464,-251.1979903061661,2502.06330v1,Performance Analysis of Multi-Hop Networks at Terahertz Frequencies
1652,1652,-225.9041056287437,-454.569438625526,2502.06286v1,Stability and interpolation estimates of Hellinger-Reissner virtual element spaces
1653,1653,-144.664877443062,166.00755921043168,2502.06176v1,Error analysis of the space-time interface-fitted finite element method for an inverse source problem for an advection-diffusion equation with moving subdomains
1654,1654,14.909282244568155,186.83349112135573,2502.06158v1,Efficient numerical method for the Schrödinger equation with high-contrast potentials
1655,1655,-27.361661111990262,526.482711155406,2502.06026v1,A Multimodal PDE Foundation Model for Prediction and Scientific Text Descriptions
1656,1656,90.89136801070286,514.2245052906345,2502.05810v1,Acoustic nonlinearity parameter tomography with the Jordan-Moore-Gibson-Thompson equation in frequency domain
1657,1657,214.9603764648202,598.8755222689443,2502.05703v1,Subspace Splitting Fast Sampling from Gaussian Posterior Distributions of Linear Inverse Problems
1658,1658,465.7678490648795,533.8099072451644,2502.05692v1,Variational integrators for optimal control of foldable drones
1659,1659,330.7835270738177,-1.007443960570221,2502.05552v1,Fourth-order compact exponential splittings for unbounded operators
1660,1660,-169.59598430386092,200.40278514064065,2502.05507v1,Unfitted boundary algebraic equation method based on difference potentials and lattice Green's function in 3D
1661,1661,-188.8245632279819,632.3551541428403,2502.05463v1,Learning Memory and Material Dependent Constitutive Laws
1662,1662,428.8072606017071,-478.4632914703174,2502.05357v1,Certified algebraic curve projections by path tracking
1663,1663,-244.06886627637058,-64.41361637326514,2502.05355v1,A Characterization of the Behavior of Nonlinear GMRES on Linear Systems
1664,1664,381.4347608287867,-217.68229253877536,2502.05297v1,Quasicyclic Principal Component Analysis
1665,1665,114.17432332994576,-214.07699153324114,2502.05279v1,Teaching An Old Dog New Tricks: Porting Legacy Code to Heterogeneous Compute Architectures With Automated Code Translation
1666,1666,-24.644540381166614,381.67105649860827,2502.05133v1,Data-Parallel Neural Network Training via Nonlinearly Preconditioned Trust-Region Method
1667,1667,-93.07360185732652,20.696821222446218,2502.05101v1,A generalized Active Flux method of arbitrarily high order in two dimensions
1668,1668,114.61646905493846,254.55113093789868,2502.05094v1,Non-linear Quantum Monte Carlo
1669,1669,22.860173964689864,341.1121126872849,2502.05088v1,Nonlinear manifold approximation using compositional polynomial networks
1670,1670,221.19792838793867,464.0297269521188,2502.05075v1,Discrepancies are Virtue: Weak-to-Strong Generalization through Lens of Intrinsic Dimension
1671,1671,-179.50314976844479,14.966252975726082,2502.05057v1,On modified Euler methods for McKean-Vlasov stochastic differential equations with super-linear coefficients
1672,1672,186.82848238877682,-135.02400864100122,2502.07808v1,Asymptotic modelling of a skin effect in magnetic conductors
1673,1673,-216.29726761500794,589.8454840533152,2502.04947v1,Enriching continuous Lagrange finite element approximation spaces using neural networks
1674,1674,-234.4283408909447,-344.36726283122823,2502.04871v1,Finite volume element method for Landau-Lifshitz equation
1675,1675,-68.88802183387722,-16.573856734531606,2502.04868v1,High-dimensional stochastic finite volumes using the tensor train format
1676,1676,139.5791734829939,59.886201804105994,2502.04821v1,A time-dependent inverse source problem for a semilinear pseudo-parabolic equation with Neumann boundary condition
1677,1677,547.7466649989045,-67.64916228533671,2502.04767v2,A symmetric boundary integral formulation for time-domain acoustic-elastic scattering
1678,1678,-249.0815573364316,275.4702373462783,2502.04717v1,Adaptive Modified Weak Galerkin Method for Obstacle Problem
1679,1679,-256.36336356276655,267.6338241976361,2502.04703v1,"Symbolic Regression of Data-Driven Reduced Order Model Closures for Under-Resolved, Convection-Dominated Flows"
1680,1680,-191.9709884501659,-53.47524247169956,2502.04698v1,Rigorous Perturbation Bounds for the QX Decomposition for Centrosymmetric Matrices
1681,1681,762.0510311865182,1196.2846931758281,2502.04652v1,Dual Core-EP Generalized Inverse and Decomposition
1682,1682,-287.4123924660346,27.586288316090528,2502.04616v1,Energy dissipation law and maximum bound principle-preserving linear BDF2 schemes with variable steps for the Allen-Cahn equation
1683,1683,1357.2693001053644,118.72387440772555,2502.04605v1,Relative Entropy Methods for Calculating Committors
1684,1684,-384.9811864198884,-205.20330986499135,2502.04589v1,PASE: A Massively Parallel Augmented Subspace Eigensolver for Large Scale Eigenvalue Problems
1685,1685,138.19816199124492,273.8638471528538,2502.04575v1,Complexity Analysis of Normalizing Constant Estimation: from Jarzynski Equality to Annealed Importance Sampling and beyond
1686,1686,-167.83385738033198,491.59721107171475,2502.04562v1,Mixture of neural operator experts for learning boundary conditions and model selection
1687,1687,-134.06049787262373,622.5433209578075,2502.04273v1,Electrical Impedance Tomography for Anisotropic Media: a Machine Learning Approach to Classify Inclusions
1688,1688,553.7241318919483,261.4885378945768,2502.04142v1,Numerical moment stabilization of central difference approximations for linear stationary reaction-convection-diffusion equations with applications to stationary Hamilton-Jacobi equations
1689,1689,1422.8903010705333,-316.24513497801615,2502.03937v1,Quantifying Correlations of Machine Learning Models
1690,1690,-224.10482909881867,-4.473861154597962,2502.03921v1,Two-step parameterized tensor-based iterative methods for solving $\mathcal{A}_{*M}\mathcal{X}_{*M}\mathcal{B}=\mathcal{C}$
1691,1691,-71.34321778117635,102.946100404275,2502.03892v1,"A class of positive-preserving,energy stable and high order numerical schemes for the Poission-Nernst-Planck system"
1692,1692,-214.77930418548536,156.0026516133066,2502.03886v1,Adaptive Cross Approximation with a Geometrical Pivot Choice: ACA-GP Method
1693,1693,-106.84398390273317,160.86221847483347,2502.03881v1,"Numerical Aspects of the Tensor Product Multilevel Method for High-dimensional, Kernel-based Reconstruction on Sparse Grids"
1694,1694,-270.028108544385,316.13403989197025,2502.03867v1,A necessary condition for the guarantee of the superiorization method
1695,1695,-34.11241081038655,229.280337616439,2502.03847v1,Error estimates for full discretization by an almost mass conservation technique for Cahn--Hilliard systems with dynamic boundary conditions
1696,1696,164.30894563780748,34.28022279887938,2502.03819v1,Interpolation and inverse problems in spectral Barron spaces
1697,1697,516.4910467487354,233.44943182650653,2502.03728v1,A high order correction to the Lax-Friedrich's method for approximating stationary Hamilton-Jacobi equations
1698,1698,210.14455438989006,-306.95238628679846,2502.03713v1,A discrete Perfectly Matched Layer for peridynamic scalar waves in two-dimensional viscous media
1699,1699,-237.11172894071,-277.77817358118114,2502.03694v2,Improved high-index saddle dynamics for finding saddle points and solution landscape
1700,1700,-120.90653489593733,522.5548964170383,2502.03672v1,Physically consistent predictive reduced-order modeling by enhancing Operator Inference with state constraints
1701,1701,43.00771780419439,451.4178008623973,2502.03645v1,MNE: overparametrized neural evolution with applications to diffusion processes and sampling
1702,1702,-107.73216059845475,239.7154928643567,2502.03644v1,"Quasi-Monte Carlo Methods: What, Why, and How?"
1703,1703,-226.10053147556275,198.47186949320997,2502.03611v2,An Efficient Quasi-Newton Method with Tensor Product Implementation for Solving Quasi-Linear Elliptic Equations and Systems
1704,1704,-184.0931235973673,405.9196034468017,2502.03601v1,Local L2-bounded commuting projections using discrete local problems on Alfeld splits
1705,1705,-203.06886423405416,307.45197919090714,2502.03446v1,Cheap and stable quadrature on polyhedral elements
1706,1706,1273.8768249111688,464.19515382694664,2502.03327v1,Is In-Context Universality Enough? MLPs are Also Universal In-Context
1707,1707,553.3853694079729,441.2985106812542,2502.03322v1,An efficient end-to-end computational framework for the generation of ECG calibrated volumetric models of human atrial electrophysiology
1708,1708,197.24742984720072,617.242101346597,2502.03281v1,Efficient sampling approaches based on generalized Golub-Kahan methods for large-scale hierarchical Bayesian inverse problems
1709,1709,-385.5941349428771,305.018398930776,2502.03265v1,A time adaptive multirate Quasi-Newton waveform iteration for coupled problems
1710,1710,-322.2599350727062,382.2373197909641,2502.03248v1,Practical Introduction to FEM with GMSH: A MATLAB/Octave Perspective
1711,1711,-198.4891999592151,25.554089522861364,2502.03205v1,Multilevel Picard approximations for McKean-Vlasov stochastic differential equations with nonconstant diffusion
1712,1712,-229.2930576450193,71.28237443256108,2502.03204v1,Multivariate Rational Approximation via Low-Rank Tensors and the p-AAA Algorithm
1713,1713,-350.33363078639024,320.49269211615353,2502.03157v1,A boundary-corrected weak Galerkin mixed finite method for elliptic interface problems with curved interfaces
1714,1714,-25.77069013095717,238.04239254697674,2502.03115v1,Comparison of 2D Regular Lattices for the CPWL Approximation of Functions
1715,1715,1504.4804468276268,-99.89175899365048,2502.03091v1,Chiral rank-$k$ truncations for the multigrid preconditioner of Wilson fermions in lattice QCD
1716,1716,-43.36121608719816,451.6971753527283,2502.03090v2,Gaussian Processes Regression for Uncertainty Quantification: An Introductory Tutorial
1717,1717,-176.5305451173874,189.024921883229,2502.03070v1,The bilinear Hessian for large scale optimization
1718,1718,217.4360028580919,-170.85118306228372,2502.03068v1,Internal layer solutions and coefficient recovery in time-periodic reaction-diffusion-advection equations
1719,1719,186.76033826156691,223.41475733065255,2502.03018v1,Determine the point source of the heat equation with sparse boundary measurements
1720,1720,-40.76204253318722,221.49143183739258,2502.03008v1,An energy stable and conservative multiplicative dynamical low-rank discretization for the Su-Olson problem
1721,1721,-132.492828640683,187.11105175591018,2502.03006v1,An Augmented Backward-Corrected Projector Splitting Integrator for Dynamical Low-Rank Training
1722,1722,-187.7333961555324,-101.39367825894236,2502.02843v1,On Trimming Tensor-structured Measurements and Efficient Low-rank Tensor Recovery
1723,1723,-182.11468607969536,-209.32555164103724,2502.02721v1,Randomized and Inner-product Free Krylov Methods for Large-scale Inverse Problems
1724,1724,-626.0873419296561,276.51980973115815,2502.02718v1,Parametric Reduced Order Models for the Generalized Kuramoto--Sivashinsky Equations
1725,1725,-423.07665123174274,-8.4459049887664,2502.02704v1,A Parareal in time numerical method for the collisional Vlasov equation in the hyperbolic scaling
1726,1726,-249.62025129309748,57.99244103706356,2502.02473v1,Parareal Algorithms for Stochastic Maxwell Equations Driven by Multiplicative Noise
1727,1727,-11.792368609937933,55.65370404280243,2502.02303v1,Iterative Refinement and Flexible Iteratively Reweighed Solvers for Linear Inverse Problems with Sparse Solutions
1728,1728,93.1246473787947,547.8728093918946,2502.02266v1,Integrability of weak mixed first-order derivatives and convergence rates of scrambled digital nets
1729,1729,295.1378956562073,-270.77933767370644,2502.02263v1,Asymptotic solution for three-dimensional reaction-diffusion-advection equation with periodic boundary conditions
1730,1730,-1230.5810860525733,-815.8253515853166,2502.02146v1,Inf-sup condition for Stokes with outflow condition
1731,1731,-43.70569124341808,14.353018687776755,2502.02113v1,Mathematical analysis and numerical simulation of coupled nonlinear space-fractional Ginzburg-Landau equations
1732,1732,-112.26558977766197,-124.06846961828366,2502.02089v1,Implicit integration factor method coupled with Padé approximation strategy for nonlocal Allen-Cahn equation
1733,1733,-282.67376476561935,-1022.1097556602896,2502.02086v1,"Cyclic behavior of masonry barrel vaults strengthened through Composite Reinforced Mortar, considering the role of the connection with the abutments"
1734,1734,-74.10579448927304,390.53872188055044,2502.01938v1,A Kolmogorov High Order Deep Neural Network for High Frequency Partial Differential Equations in High Dimensions
1735,1735,-175.9782990148556,-208.30476841817665,2502.01888v1,Randomized block-Krylov subspace methods for low-rank approximation of matrix functions
1736,1736,-280.0741926030318,264.00148339564686,2502.01859v1,Fully discrete analysis of the Galerkin POD neural network approximation with application to 3D acoustic wave scattering
1737,1737,-387.30316833472097,317.738177932476,2502.01851v1,Robust virtual element methods for 3D stress-assisted diffusion problems
1738,1738,-315.42991591543444,438.0957065859109,2502.01799v1,Strictly equivalent a~posteriori error estimators for quasi-optimal nonconforming methods
1739,1739,516.7073491914946,7.4577473442073625,2502.01418v1,Assessing the use of Diffusion models for motion artifact correction in brain MRI
1740,1740,28.05392985192045,57.3611646751414,2502.01413v1,Numerical reconstruction of orders in coupled systems of subdiffusion equations
1741,1741,-199.0802280706091,412.2144461909348,2502.01397v1,Can message-passing GNN approximate triangular factorizations of sparse matrices?
1742,1742,120.49062039451009,57.35639266195086,2502.01374v1,Towards Stable Second-Kind Boundary Integral Equations for Transient Wave Problems
1743,1743,1281.2715342810475,238.65713888982702,2502.01368v1,A hybrid-dimensional Stokes--Brinkman--Darcy model for arbitrary flows to the fluid--porous interface
1744,1744,240.21576399169058,320.75200825792695,2502.01358v1,Diffusion at Absolute Zero: Langevin Sampling Using Successive Moreau Envelopes
1745,1745,-157.25547154493174,-129.72013061301803,2502.01293v1,TT-LSQR For Tensor Least Squares Problems and Application to Data Mining *
1746,1746,-129.30435951372965,316.15991547151924,2502.01148v1,A Discontinuous Galerkin Method for H(curl)-Elliptic Hemivariational Inequalities
1747,1747,-380.00732304214995,277.4625000586915,2502.01130v1,Improved monolithic multigrid methods for high-order Taylor-Hood discretizations
1748,1748,-1145.748172975459,657.7864123478324,2502.00953v1,Partitioned solution strategies for coupled BEM-FEM acoustic fluid-structure interaction problems
1749,1749,-329.635448032866,493.5597538846032,2502.00920v2,Extending the Lattice Boltzmann Method to Non-linear Solid Mechanics
1750,1750,336.4907655662429,1417.5223670615283,2502.00918v1,Equilibrium Moment Analysis of Itô SDEs
1751,1751,-136.76868547896896,-248.1451410622546,2502.00882v1,Worth Their Weight: Randomized and Regularized Block Kaczmarz Algorithms without Preprocessing
1752,1752,-111.86846366786983,1397.2556473498555,2502.00778v1,An Efficient Implementation of Edge-Based Discretization without Forming Dual Control Volumes
1753,1753,55.00612519616749,268.6079412002611,2502.07799v2,Simultaneous spatial-parametric collocation approximation for parametric PDEs with log-normal random inputs
1754,1754,-55.29429649045487,246.89154269576778,2502.00655v1,Parameter Choices for Sparse Multi-Parameter Regularization with the $\ell_1$ Norm
1755,1755,321.42042525110116,982.3937847988359,2502.00614v1,A coupled finite and boundary spectral element method for linear water-wave propagation problems
1756,1756,-262.88593190384415,485.77399775813643,2502.00609v1,Normal-normal continuous symmetric stress approximation in three-dimensional linear elasticity
1757,1757,-45.379177543343815,571.1212375334319,2502.00550v1,Muti-Fidelity Prediction and Uncertainty Quantification with Laplace Neural Operators for Parametric Partial Differential Equations
1758,1758,319.8972691287105,979.4426051874858,2502.00540v1,Boundary element formulation of the Mild-Slope Equation for harmonic water waves propagating over unidirectional variable bathymetries
1759,1759,-341.0853834104949,163.32257290977194,2502.00533v1,Anderson acceleration of a Picard solver for the Oldroyd-B model of viscoelastic fluids
1760,1760,-161.50802974919714,119.02979091786138,2502.00503v2,A Novel Approach to the Initial Value Problem with a complete validated algorithm
1761,1761,-188.55690477331265,516.2106853931731,2502.00488v2,Learn Sharp Interface Solution by Homotopy Dynamics
1762,1762,228.57547311596656,490.09797934479894,2502.00452v1,Mass lumping and stabilization for immersogeometric analysis
1763,1763,-131.63375833256254,126.63905434274348,2502.00393v1,The multi-index Monte Carlo method for semilinear stochastic partial differential equations
1764,1764,84.8933825929841,555.0520850149509,2502.00318v1,Sub-Sequential Physics-Informed Learning with State Space Model
1765,1765,-1261.8396915279031,-621.0232203938235,2502.00303v2,Representation of solutions of the one-dimensional Dirac equation in terms of Neumann series of Bessel functions
1766,1766,-100.71112777200739,449.428706021194,2502.00280v1,On the study of frequency control and spectral bias in Wavelet-Based Kolmogorov Arnold networks: A path to physics-informed KANs
1767,1767,309.7650778422013,179.57164971714758,2502.00234v1,Fast Solvers for Discrete Diffusion Models: Theory and Applications of High-Order Algorithms
1768,1768,-308.165322072619,416.93329950976687,2502.00163v1,Multipoint stress mixed finite element methods for elasticity on cuboid grids
1769,1769,49.17084369119928,693.8465032961441,2502.00150v1,Optimal sensor placement under model uncertainty in the weak-constraint 4D-Var framework
1770,1770,-186.58579954348357,377.7589939731053,2501.19214v1,A single-loop SPIDER-type stochastic subgradient method for expectation-constrained nonconvex nonsmooth optimization
1771,1771,15.228994201554947,150.29052679291374,2501.19210v1,Convergence of the micro-macro Parareal Method for a Linear Scale-Separated Ornstein-Uhlenbeck SDE: extended version
1772,1772,-442.8655894566922,7.358329391391836,2501.19170v1,Polytopal discontinuous Galerkin methods for low-frequency poroelasticity coupled to unsteady Stokes flow
1773,1773,-137.77772161464915,352.53624532457894,2501.19013v1,On the efficiency of explicit and semi-explicit immersed boundary finite element methods for wave propagation problems
1774,1774,-9.733841917536182,524.5238913399729,2501.18972v1,BCAT: A Block Causal Transformer for PDE Foundation Models for Fluid Dynamics
1775,1775,1272.0019971279437,36.91577533333646,2501.18939v1,Simple numerical scheme for solving the impregnation equations in a porous pellet
1776,1776,203.0755473513579,237.84818611455225,2501.18745v1,A deterministic particle method for the porous media equation
1777,1777,-174.04143752044519,-261.83218072931544,2501.18717v1,Preconditioning without a preconditioner: faster ridge-regression and Gaussian sampling with randomized block Krylov subspace methods
1778,1778,-241.23332840274765,420.40472913031056,2501.18715v2,chebgreen: Learning and Interpolating Continuous Empirical Green's Functions from Data
1779,1779,-4.486397796532271,539.6752176421452,2501.18708v1,Combining physics-based and data-driven models: advancing the frontiers of research with Scientific Machine Learning
1780,1780,1439.4450808488507,143.6460101169589,2501.18575v1,Comparison of lubrication theory and Stokes flow models in step bearings with flow separation
1781,1781,-238.60237955615023,470.004281897752,2501.18503v1,New complementarity formulations for root-finding and optimization of piecewise-affine functions in abs-normal form
1782,1782,-246.05964757907591,475.4023531832665,2501.18471v1,Computing AD-compatible subgradients of convex relaxations of implicit functions
1783,1783,327.7632175609504,-332.76514013642156,2501.18428v1,Convergence of a semi-explicit scheme for a one dimensional periodic nonlocal eikonal equation modeling dislocation dynamics
1784,1784,-35.88604090473436,93.12240780433827,2501.18395v1,Exponential quadrature rules for problems with time-dependent fractional source
1785,1785,108.6116621665754,533.3416520309154,2501.18307v1,Finite element discretization of nonlinear models of ultrasound heating
1786,1786,-4.148641953096625,77.41521429783329,2501.18305v2,A hybrid two-level weighted Schwartz method for time-harmonic Maxwell equations
1787,1787,-135.57791667400878,-61.44247042799766,2501.18240v1,Numerical approximation of Cahn-Hilliard type nonlinear SPDEs with additive space-time white noise
